k,n_samples,n_failures,success_rate,latency_ms_mean,latency_ms_std,tokens_per_sec_mean,tokens_per_sec_std,acceptance_rate_mean,acceptance_rate_std,kv_appended_tokens_mean,kv_appended_tokens_std,kv_append_time_ms_mean,kv_append_time_ms_std,proposed_mean,proposed_std,accepted_mean,accepted_std,device,dtype
1,10,0,1.0,207.6356154098822,43.93471397529472,4.98458197251431,0.8085239178572271,0.6493138634764251,0.07186497592038928,0.0,0.0,0.0,0.0,96.0,32.04996099841621,61.8,8.292164976651152,cuda,float16
